Time_s,MSD_lattice_units2
1.9545677717367015e-05,25486.0
1.9548486271688707e-05,25800.0
1.95498606983901e-05,25826.0
1.9550462621223198e-05,25800.0
1.9551310092750576e-05,25778.0
1.955193219555981e-05,25486.0
1.9553494675215694e-05,25800.0
1.956290409910411e-05,25478.0
1.9563799821982532e-05,25164.0
1.9564270896996734e-05,25134.0
1.9572999810822995e-05,24794.0
1.9576600433146776e-05,25086.0
1.9581931675936596e-05,24774.0
1.958473485091463e-05,24440.0
1.9589478988509722e-05,24458.0
1.9589543940812848e-05,24170.0
1.958986134179194e-05,23838.0
1.959231068973521e-05,23510.0
1.959387082099425e-05,23530.0
1.95958536110748e-05,23554.0
1.9600037810094477e-05,23226.0
1.9605697662246302e-05,23534.0
1.9609891421935455e-05,23820.0
1.961075872517077e-05,23838.0
1.961204526012385e-05,23864.0
1.9613939278361124e-05,24170.0
1.961855350161345e-05,24146.0
1.962771674400056e-05,24126.0
1.9629095956082498e-05,23816.0
1.9630405037017662e-05,24146.0
1.9631083550673936e-05,24170.0
1.9631680247361202e-05,23864.0
1.9632837343291094e-05,24150.0
1.9636465988777533e-05,24134.0
1.963767846024032e-05,24122.0
1.9637711573702273e-05,24416.0
1.9639631675957837e-05,24714.0
1.9640543728459804e-05,24416.0
1.9641051667524128e-05,24410.0
1.964215163581423e-05,24416.0
1.9642764444156602e-05,24090.0
1.964594030189633e-05,24114.0
1.9646299518969375e-05,24410.0
1.9648164402081537e-05,24436.0
1.965063091608305e-05,24434.0
1.9653436233190196e-05,24762.0
1.965436768644463e-05,24436.0
1.965681645561925e-05,24766.0
1.9658675376238347e-05,24466.0
1.9660874468928457e-05,24766.0
1.9661934035692822e-05,24738.0
1.9666076498811647e-05,25044.0
1.966951248838104e-05,25370.0
1.967058957079444e-05,25044.0
1.9673801556838454e-05,25022.0
1.9675013050556343e-05,24722.0
1.967545912666998e-05,25032.0
1.9675591233384364e-05,24734.0
1.9675866636130586e-05,25054.0
1.9681569917248296e-05,25378.0
1.9686431285736234e-05,25044.0
1.968757385638181e-05,24746.0
1.9690032834270086e-05,24758.0
1.9690784124700022e-05,25054.0
1.9691253731412178e-05,24722.0
1.9691636665411907e-05,24404.0
1.9691991460273556e-05,24722.0
1.9692344554761815e-05,24394.0
1.9694241258481578e-05,24722.0
1.9697671054957788e-05,24394.0
1.9704575585564924e-05,24694.0
1.9706607458392545e-05,24714.0
1.970913735503301e-05,24694.0
1.971250346871138e-05,24376.0
1.971523684160249e-05,24070.0
1.971686901783302e-05,23750.0
1.9717128486006693e-05,23438.0
1.9721471428217274e-05,23756.0
1.972243804488722e-05,23742.0
1.972713209441629e-05,24042.0
1.9731804549054557e-05,23736.0
1.973349226593667e-05,23434.0
1.973432175608324e-05,23750.0
1.9734541961930433e-05,24054.0
1.9740007724142836e-05,24376.0
1.9743942202575577e-05,24362.0
1.974484870632911e-05,24062.0
1.974507411064927e-05,24078.0
1.975623611340414e-05,24098.0
1.9757756164799566e-05,23774.0
1.975869853349545e-05,23784.0
1.9762967025583085e-05,23474.0
1.9767488294324224e-05,23798.0
1.976813188220543e-05,23490.0
1.9769835472626008e-05,23204.0
1.977401078754716e-05,22902.0
1.9774587191372437e-05,22600.0
1.97749148198695e-05,22302.0
1.978134384251584e-05,22004.0
1.978169086723616e-05,21710.0
1.9786562947064422e-05,22008.0
1.9788517589274938e-05,21986.0
1.9789132318671197e-05,22286.0
1.9797143696150895e-05,22604.0
1.9806553813047596e-05,22582.0
1.980656006262659e-05,22564.0
1.9808013772868673e-05,22866.0
1.9808185032030754e-05,22568.0
1.9810815928872327e-05,22266.0
1.9812427965590354e-05,22568.0
1.9815186002600172e-05,22582.0
1.9818108887367885e-05,22902.0
1.9820116453278634e-05,23204.0
1.9822162638976015e-05,23530.0
1.9831343520347747e-05,23838.0
1.9831445191099453e-05,24146.0
1.9832818994734128e-05,24436.0
1.9838633730152328e-05,24750.0
1.983986354148319e-05,24770.0
1.9840127317339048e-05,24436.0
1.984074542969818e-05,24458.0
1.9840951387871604e-05,24170.0
1.9841550778832585e-05,23838.0
1.9842047361992008e-05,23820.0
1.984277871964212e-05,24126.0
1.9843303260813444e-05,24440.0
1.9847413737562095e-05,24774.0
1.984985037475613e-05,24458.0
1.9854669341729147e-05,24126.0
1.98551155908481e-05,23820.0
1.9857552348527254e-05,23798.0
1.985846806876943e-05,23784.0
1.9864596940599786e-05,23806.0
1.9865268030198297e-05,23820.0
1.9874544098840547e-05,23838.0
1.9881628658408027e-05,23530.0
1.9885308017061208e-05,23226.0
1.988848399008592e-05,23510.0
1.9891523312140844e-05,23186.0
1.9891951627652777e-05,23510.0
1.9894285631412036e-05,23226.0
1.989680011031802e-05,22902.0
1.989801402588148e-05,22600.0
1.989836989229601e-05,22322.0
1.990204776165581e-05,22622.0
1.990858760191012e-05,22644.0
1.9913867944403917e-05,22922.0
1.9915457564094776e-05,23204.0
1.9917000896977777e-05,23530.0
1.9922641636285943e-05,23860.0
1.9922778173050605e-05,23554.0
1.992703690677863e-05,23226.0
1.9932208827914377e-05,23248.0
1.9933727501744885e-05,23274.0
1.9935354593078148e-05,22998.0
1.993612344706662e-05,23030.0
1.9937083593737573e-05,23058.0
1.9937146306933886e-05,23090.0
1.9947544848119662e-05,23058.0
1.9950630083631765e-05,23026.0
1.9950854354448533e-05,22998.0
1.9955236580705074e-05,22726.0
1.9956472562068022e-05,23058.0
1.9956544841808697e-05,23030.0
1.995908997165093e-05,22760.0
1.9962158682349642e-05,22494.0
1.9962311026481283e-05,22466.0
1.99634533947731e-05,22164.0
1.9963741539766273e-05,21874.0
1.9967217410515027e-05,22202.0
1.9969459194088113e-05,21902.0
1.9969648431258267e-05,21942.0
1.9972119300966304e-05,21614.0
1.99739654093803e-05,21588.0
1.9974231174411718e-05,21850.0
1.997560557641168e-05,22138.0
1.9976639176363418e-05,22430.0
1.9979121965270636e-05,22458.0
1.997931186928113e-05,22790.0
1.9981410544228683e-05,23058.0
1.9984352608944142e-05,23026.0
1.998661191058125e-05,22998.0
1.9986628950000674e-05,22974.0
1.999143864730024e-05,22954.0
1.999183053825903e-05,22974.0
2.00023489138689e-05,23304.0
2.000266790127204e-05,22998.0
2.000298181228482e-05,23300.0
2.0005029758219698e-05,23330.0
2.0011993418916168e-05,23360.0
2.001211376116739e-05,23698.0
2.0012244815195047e-05,23734.0
2.0014682822706833e-05,24040.0
2.0020691177371127e-05,23734.0
2.0020994738867826e-05,24044.0
2.0021513835101797e-05,24350.0
2.00223891211057e-05,24698.0
2.0023434192404484e-05,24386.0
2.002465178907849e-05,24350.0
2.002617105297425e-05,24314.0
2.002821410236796e-05,24006.0
2.0031516627412036e-05,23976.0
2.003157629081887e-05,24014.0
2.0033400333797314e-05,23976.0
2.0038379659278547e-05,23942.0
2.0039827019331136e-05,23606.0
2.0041925413315317e-05,23304.0
2.0046145448092265e-05,23614.0
2.0048987889770857e-05,23650.0
2.0049980904507512e-05,23376.0
2.0050480899254042e-05,23082.0
2.005357417049859e-05,23354.0
2.005409716660728e-05,23022.0
2.0057847763854127e-05,22694.0
2.0058696175412792e-05,23022.0
2.0059826688193458e-05,22694.0
2.0060431127167692e-05,22732.0
2.006160997739419e-05,22774.0
2.0061763437642178e-05,22506.0
2.006246661292093e-05,22526.0
2.0063358708069955e-05,22550.0
2.006527302201225e-05,22814.0
2.0066872996146046e-05,23106.0
2.0069806258378397e-05,23418.0
2.007179889202097e-05,23444.0
2.0072556360837494e-05,23742.0
2.0077400928060748e-05,23444.0
2.008023912535702e-05,23178.0
2.008082232518417e-05,22840.0
2.0083002747760323e-05,22578.0
2.0086994312195564e-05,22320.0
2.0089796727083888e-05,22274.0
2.009453388924156e-05,22534.0
2.009539357721682e-05,22798.0
2.0095689131549456e-05,23106.0
2.009835146452484e-05,23066.0
2.009928235544834e-05,23106.0
2.0099698204476065e-05,23402.0
2.0100689299143836e-05,23134.0
2.010123565190628e-05,23432.0
2.010151261529112e-05,23394.0
2.010698769701039e-05,23360.0
2.011403476458349e-05,23090.0
2.0114167917165792e-05,22790.0
2.011652155587966e-05,22526.0
2.011813599698968e-05,22194.0
2.0119628739799335e-05,22164.0
2.0119665412740298e-05,22466.0
2.01222828667686e-05,22430.0
2.012550132916865e-05,22458.0
2.012562896491078e-05,22164.0
2.012674865703433e-05,21838.0
2.0130405336856838e-05,21806.0
2.0130583089815993e-05,21516.0
2.0132505400709784e-05,21254.0
2.0132636886022978e-05,20970.0
2.0137411852779098e-05,20678.0
2.0147962105964998e-05,20714.0
2.014806740338859e-05,21008.0
2.014854663176317e-05,20690.0
2.0150374087388584e-05,20730.0
2.015192064272234e-05,20436.0
2.0158117941628634e-05,20714.0
2.015895639133119e-05,21034.0
2.0159477627192745e-05,21318.0
2.016017769357892e-05,20996.0
2.016142407635253e-05,20706.0
2.0164652784667343e-05,20454.0
2.0165090242197518e-05,20138.0
2.016864221402136e-05,19826.0
2.017144229457162e-05,19578.0
2.017422292746096e-05,19610.0
2.0179244724359024e-05,19368.0
2.018533123499586e-05,19058.0
2.0189357988520642e-05,19368.0
2.0195708907128108e-05,19682.0
2.0196037169581643e-05,19722.0
2.0202956880981204e-05,19766.0
2.0204041788673787e-05,19494.0
2.0206469030190696e-05,19730.0
2.0214493946693155e-05,19494.0
2.0214791305917818e-05,19814.0
2.021562249817705e-05,19494.0
2.0217357974137532e-05,19730.0
2.021744185482948e-05,19414.0
2.0220514453266614e-05,19102.0
2.022107022417587e-05,19146.0
2.022166120562226e-05,18866.0
2.022586774744995e-05,19146.0
2.0234269153605856e-05,19414.0
2.0234427839805863e-05,19178.0
2.023560863185489e-05,19460.0
2.0237381267199408e-05,19746.0
2.023758433757898e-05,20016.0
2.0240234357796545e-05,20290.0
2.024270847520605e-05,20568.0
2.0243444855266843e-05,20526.0
2.0245227975781428e-05,20568.0
2.0248706006700537e-05,20534.0
2.02490294137349e-05,20814.0
2.0251399611041804e-05,20850.0
2.0258290822282768e-05,21098.0
2.0263820263463258e-05,21386.0
2.026991349094614e-05,21426.0
2.0274885176993217e-05,21140.0
2.0278405413036033e-05,21178.0
2.02788213957799e-05,21140.0
2.0279036815184666e-05,20850.0
2.0279733034102904e-05,20526.0
2.028262093195846e-05,20206.0
2.0284763047672446e-05,20454.0
2.0286758581092526e-05,20492.0
2.0291113564069748e-05,20246.0
2.0291467165674505e-05,20004.0
2.0294447104858727e-05,19730.0
2.0295269793322877e-05,19460.0
2.0295355945502898e-05,19194.0
2.029939642460091e-05,19510.0
2.030272608399833e-05,19194.0
2.030386160896447e-05,18882.0
2.030395668034384e-05,18574.0
2.0304828374931954e-05,18296.0
2.0305225200362742e-05,18038.0
2.0305997049175345e-05,17994.0
2.0306281802728744e-05,18022.0
2.030750162716094e-05,17752.0
2.030986867920935e-05,17714.0
2.0320544789175454e-05,17486.0
2.032080206397597e-05,17714.0
2.032155187910738e-05,17684.0
2.032630048967022e-05,17982.0
2.0327989640264554e-05,17684.0
2.0333838979284713e-05,17454.0
2.0337557393350248e-05,17486.0
2.0337727448813696e-05,17224.0
2.0338404421205987e-05,17190.0
2.034011355126382e-05,17454.0
2.034084396275618e-05,17418.0
2.0342063501761706e-05,17680.0
2.0343858347851148e-05,17650.0
2.0348652977792777e-05,17918.0
2.0348875694572888e-05,17658.0
2.0351029945791532e-05,17696.0
2.0351085206544625e-05,17954.0
2.03513862087573e-05,18254.0
2.0357647050887705e-05,18490.0
2.035776883466164e-05,18518.0
2.0359466922290572e-05,18756.0
2.036702203237466e-05,19062.0
2.036704110713043e-05,18756.0
2.0368537556777346e-05,18786.0
2.037095042329728e-05,18482.0
2.037323931053987e-05,18518.0
2.0373985600978733e-05,18824.0
2.0375016104016846e-05,19102.0
2.0382201746942488e-05,19134.0
2.0384309250655527e-05,19102.0
2.0391037045480177e-05,19074.0
2.0391650457973947e-05,18810.0
2.0392601924337024e-05,18506.0
2.0394555245456013e-05,18486.0
2.0410015273002175e-05,18188.0
2.0411189679133167e-05,18430.0
2.0413930606887916e-05,18470.0
2.0414759532217114e-05,18486.0
2.041737722512683e-05,18506.0
2.0417493151557064e-05,18530.0
2.0417508854708825e-05,18574.0
2.0418485736029666e-05,18622.0
2.0418726285756864e-05,18674.0
2.0423407345294567e-05,18446.0
2.042869401156514e-05,18138.0
2.0429763891335522e-05,17860.0
2.043238027126928e-05,17610.0
2.0438055238762108e-05,17336.0
2.043848547267991e-05,17390.0
2.0439060433068033e-05,17336.0
2.0439795566277246e-05,17390.0
2.0441795809926007e-05,17090.0
2.0446828736624214e-05,17038.0
2.044699543494841e-05,17310.0
2.044842892931143e-05,17288.0
2.0448673355280976e-05,17046.0
2.0449804929959512e-05,16994.0
2.0450502580686807e-05,16772.0
2.0454170852467527e-05,16794.0
2.0457067879465657e-05,17066.0
2.0460094101827446e-05,17288.0
2.0462553467249518e-05,17066.0
2.0463511359989238e-05,16826.0
2.0468217069386088e-05,17122.0
2.0468407257959918e-05,17102.0
2.0476996002175743e-05,17086.0
2.047909035812549e-05,17324.0
2.048005942244809e-05,17566.0
2.0483363549832308e-05,17514.0
2.0486047799237408e-05,17238.0
2.048669692722865e-05,17288.0
2.049226543113444e-05,17586.0
2.049455033454776e-05,17642.0
2.0496670879846713e-05,17702.0
2.0497456441741226e-05,17946.0
2.0499834945574104e-05,18170.0
2.050329727976797e-05,17866.0
2.0506336887999593e-05,18170.0
2.0509344754250138e-05,17924.0
2.0512210087339645e-05,18170.0
2.0512878979366505e-05,17888.0
2.0515385581773967e-05,18114.0
2.051599082125324e-05,17812.0
2.0519520397261705e-05,17834.0
2.052547101851608e-05,18114.0
2.0526617525168434e-05,17888.0
2.052730873608924e-05,18170.0
2.0528557873328066e-05,18478.0
2.052999897976461e-05,18456.0
2.0530251915075092e-05,18230.0
2.0533548206367147e-05,17946.0
2.0535107414300466e-05,18230.0
2.054047680609235e-05,18456.0
2.0541056821512365e-05,18686.0
2.054152069308981e-05,18706.0
2.054298138841732e-05,18478.0
2.0543995714725254e-05,18730.0
2.0548247741549443e-05,18758.0
2.0556631027185116e-05,18446.0
2.0556913848341073e-05,18702.0
2.056457858045216e-05,18758.0
2.0567995700208e-05,19016.0
2.0570786548280074e-05,18734.0
2.0573183977458167e-05,18422.0
2.057331340337262e-05,18702.0
2.0574909695602416e-05,18962.0
2.0578975385208815e-05,18932.0
2.0583136207958228e-05,18650.0
2.058415470685734e-05,18622.0
2.059132063305585e-05,18366.0
2.0595048218985318e-05,18598.0
2.0599926221637934e-05,18884.0
2.060017778894916e-05,18906.0
2.0601267048497913e-05,18598.0
2.0601745974368812e-05,18834.0
2.0602940350493284e-05,18578.0
2.0603407220564248e-05,18326.0
2.060483359405373e-05,18380.0
2.0608529442231877e-05,18670.0
2.0612792348228382e-05,18920.0
2.0619668694247215e-05,18686.0
2.0620750028035924e-05,18938.0
2.0622632817222892e-05,18706.0
2.0623685545253983e-05,18766.0
2.0623719074144642e-05,18478.0
2.062463026109978e-05,18706.0
2.062515412851258e-05,18456.0
2.06262999645067e-05,18438.0
2.0626368006364963e-05,18150.0
2.0629599413445005e-05,18380.0
2.063006935084478e-05,18398.0
2.0631201211640102e-05,18686.0
2.0632303829331125e-05,18746.0
2.0634135831283395e-05,18730.0
2.0635055350844115e-05,18486.0
2.0636124191187882e-05,18194.0
2.0636766182588877e-05,17906.0
2.0636881167098567e-05,17848.0
2.0638039512211385e-05,17622.0
2.0640772291382214e-05,17606.0
2.0642227135658643e-05,17848.0
2.0645144724218103e-05,17906.0
2.0647022523261956e-05,17622.0
2.0648575891315033e-05,17866.0
2.065256851065134e-05,17888.0
2.0652992124664827e-05,17866.0
2.0653805203447392e-05,17642.0
2.0656108520659408e-05,17422.0
2.0656818141299435e-05,17400.0
2.0657306820797873e-05,17342.0
2.0657723629574433e-05,17046.0
2.0660158473683217e-05,17030.0
2.0661116275521713e-05,16794.0
2.0664225700807735e-05,17018.0
2.0666806518892143e-05,17074.0
2.0670019417478283e-05,17066.0
2.0672646482270953e-05,17294.0
2.0674162425832227e-05,17006.0
2.0674627253435592e-05,17294.0
2.0677174943723447e-05,17240.0
2.0677356824924228e-05,17474.0
2.0680518831561625e-05,17240.0
2.0685024507053514e-05,17530.0
2.068856676064833e-05,17824.0
2.0690648689213897e-05,17594.0
2.0694024906854992e-05,17368.0
2.069643617331917e-05,17606.0
2.069710225492764e-05,17848.0
2.0700367215337014e-05,17834.0
2.070038288037163e-05,17780.0
2.070444469364419e-05,18014.0
2.070653187716422e-05,18312.0
2.0708541929745087e-05,18066.0
2.0710104587802266e-05,18058.0
2.0713480986187534e-05,17824.0
2.071689950776938e-05,17818.0
2.0718643199092752e-05,17816.0
2.0720239067378146e-05,18054.0
2.072429530386765e-05,18296.0
2.07250104656144e-05,18350.0
2.0725419138753546e-05,18054.0
2.0727062954711268e-05,17816.0
2.0730520894933974e-05,18054.0
2.0732201605446463e-05,18002.0
2.0732696613159708e-05,18294.0
2.0735350145546564e-05,18002.0
2.0738416768288755e-05,18002.0
2.0738933542630406e-05,17762.0
2.074291900977772e-05,17474.0
2.074664544198096e-05,17764.0
2.0747506576709047e-05,17770.0
2.074792779714623e-05,17478.0
2.0748261882823988e-05,17764.0
2.0748628766715247e-05,17474.0
2.074966050529912e-05,17426.0
2.0753195246520363e-05,17712.0
2.0754955735159835e-05,17762.0
2.0763898968959692e-05,17816.0
2.076751985048489e-05,18054.0
2.076858286013565e-05,18110.0
2.0771361491934644e-05,18348.0
2.0771503788893294e-05,18294.0
2.0772612653074336e-05,18538.0
2.0772949830526067e-05,18784.0
2.0773864699262326e-05,18738.0
2.0774866440727126e-05,18696.0
2.0776028457663457e-05,18658.0
2.078237625473204e-05,18950.0
2.078425673460282e-05,18660.0
2.0786700822029926e-05,18698.0
2.0788038415765616e-05,18450.0
2.0791789432265524e-05,18164.0
2.0797640468919013e-05,18158.0
2.079895714468303e-05,18410.0
2.080190101674352e-05,18374.0
2.0802245340614085e-05,18382.0
2.0807794525484354e-05,18102.0
2.080953308084016e-05,17814.0
2.0811921376870458e-05,17530.0
2.081598605101501e-05,17560.0
2.0818070645400374e-05,17846.0
2.0821515290456676e-05,17814.0
2.082784997709029e-05,18102.0
2.082983053677774e-05,18092.0
2.08330626440978e-05,17806.0
2.083759374805227e-05,17530.0
2.0839878669008346e-05,17250.0
2.0840417926102607e-05,17278.0
2.084134998322863e-05,17006.0
2.0844250305984157e-05,16758.0
2.0844561080171323e-05,17000.0
2.0844627376860633e-05,16754.0
2.0846560924369266e-05,16758.0
2.0850881726853272e-05,16490.0
2.0859449537841957e-05,16738.0
2.0859705681234806e-05,16730.0
2.0863127618019864e-05,16738.0
2.0864611708676733e-05,16474.0
2.086491270641323e-05,16726.0
2.0867984803201347e-05,16990.0
2.086878448499263e-05,17004.0
2.0872318215072893e-05,17246.0
2.0874371346239685e-05,16968.0
2.0879799052891973e-05,16982.0
2.087994852404758e-05,16726.0
2.088189849943178e-05,16706.0
2.088342511852166e-05,16964.0
2.08859585182128e-05,16950.0
2.08860996181904e-05,17226.0
2.088739867492682e-05,16982.0
2.089049369771232e-05,16964.0
2.0892709087941273e-05,16706.0
2.0893837037966444e-05,16968.0
2.0894271052024155e-05,17226.0
2.0898921180049807e-05,17214.0
2.0900573674119493e-05,16958.0
2.0907545194860484e-05,16706.0
2.090822612952878e-05,16464.0
2.0910264637408248e-05,16218.0
2.0916797024596645e-05,16490.0
2.0916827523643564e-05,16766.0
2.091781597942168e-05,16758.0
2.0918045195682393e-05,16520.0
2.091831137656134e-05,16766.0
2.0919454887146065e-05,16798.0
2.0919809302828672e-05,16790.0
2.091982732463381e-05,17070.0
2.092050645134116e-05,17080.0
2.092163921881108e-05,17118.0
2.0924510888374626e-05,16886.0
2.0926313182825908e-05,17132.0
2.092703502049987e-05,17174.0
2.0927100202394523e-05,17132.0
2.0928181897204862e-05,17382.0
2.092890677545919e-05,17674.0
2.092966194521469e-05,17716.0
2.0929927318176195e-05,17762.0
2.0932845949151284e-05,17466.0
2.093545575814675e-05,17192.0
2.0936858139569333e-05,17486.0
2.0942066851020515e-05,17466.0
2.0943495916161183e-05,17174.0
2.0946801853596077e-05,17450.0
2.0948597279192047e-05,17438.0
2.094918835194443e-05,17730.0
2.0949437286276293e-05,18026.0
2.0951425930496547e-05,17744.0
2.0957465486229947e-05,17762.0
2.095791103170192e-05,17514.0
2.0958248889082404e-05,17534.0
2.0958595436096782e-05,17238.0
2.0958972178326965e-05,17192.0
2.0963237876381647e-05,16946.0
2.0966737201581795e-05,16658.0
2.0967921985087954e-05,16644.0
2.096921549668155e-05,16374.0
2.0969532216463126e-05,16644.0
2.097051069098003e-05,16918.0
2.097468305838533e-05,16966.0
2.097977757608697e-05,17256.0
2.0980923496998778e-05,16978.0
2.098860367854577e-05,16740.0
2.0992909444915682e-05,16966.0
2.099828697191656e-05,16918.0
2.099907270455439e-05,17150.0
2.1000073656218344e-05,17430.0
2.1001505729516422e-05,17144.0
2.1001514420403692e-05,17190.0
2.1002371326448305e-05,17188.0
2.1005818659970848e-05,17426.0
2.100584239907649e-05,17188.0
2.1006097398688807e-05,17474.0
2.100746063741368e-05,17190.0
2.101020902047046e-05,16906.0
2.1015293587806316e-05,16862.0
2.1018013498211966e-05,17144.0
2.1018156729426164e-05,16906.0
2.1020246131935754e-05,17144.0
2.10204167413211e-05,17190.0
2.1021226628427004e-05,17188.0
2.102212944803456e-05,16906.0
2.1022983397853905e-05,17144.0
2.1023155141325183e-05,17150.0
2.102335394888873e-05,16910.0
2.1023880581489083e-05,16918.0
2.1028226739224004e-05,16680.0
2.10294180016937e-05,16446.0
2.10323275912367e-05,16222.0
2.1032468971767356e-05,16276.0
2.1032595654818754e-05,16058.0
2.1035895351076603e-05,16002.0
2.1038125658619192e-05,15732.0
2.1040207575814158e-05,15682.0
2.1041600994222125e-05,15914.0
2.104358531066343e-05,15902.0
2.105036242027742e-05,15894.0
2.105085427133228e-05,15890.0
2.1056202129916164e-05,16166.0
2.1059755954368506e-05,16394.0
2.106389674109277e-05,16442.0
2.106631631487519e-05,16446.0
2.106734569953329e-05,16442.0
2.107379960087121e-05,16722.0
2.1074944967040786e-05,16672.0
2.1074970889010977e-05,16394.0
2.107809803235738e-05,16118.0
2.1080740012184853e-05,16394.0
2.1083330215838338e-05,16350.0
2.1088322669589427e-05,16120.0
2.1088440474489987e-05,15850.0
2.1094019245701615e-05,15894.0
2.1094555708595285e-05,15902.0
2.1095660003250885e-05,15950.0
2.1098502112272967e-05,15672.0
2.1099175898648297e-05,15446.0
2.1101417470537398e-05,15442.0
2.110497097427175e-05,15224.0
2.110663188846805e-05,14954.0
2.1110511734035127e-05,15222.0
2.1111526817964752e-05,15276.0
2.111197423396551e-05,15006.0
2.1115364927642114e-05,15010.0
2.1118101278126612e-05,14794.0
2.111824408785575e-05,14586.0
2.1120477309242435e-05,14382.0
2.1125181885024157e-05,14324.0
2.112554690855347e-05,14114.0
2.112823062871328e-05,14324.0
2.1129182402454347e-05,14318.0
2.11344795794571e-05,14054.0
2.1134904196110635e-05,13848.0
2.113689729227175e-05,13850.0
2.1139304710406194e-05,13908.0
2.114161456358748e-05,13970.0
2.1142525086569913e-05,13770.0
2.115728314526649e-05,13770.0
2.1157308885963463e-05,13706.0
2.116156662050853e-05,13448.0
2.1162302216869235e-05,13710.0
2.116642891335767e-05,13970.0
2.116806289028415e-05,13968.0
2.117226472710223e-05,13706.0
2.1172448497639607e-05,13710.0
2.1176937398751146e-05,13448.0
2.1178411256982743e-05,13446.0
2.117855021739061e-05,13190.0
2.118106883073419e-05,12996.0
2.1181205264122844e-05,12994.0
2.1182651999452754e-05,12996.0
2.118720250761132e-05,13194.0
2.1190550472432538e-05,13190.0
2.1191730001311608e-05,13390.0
2.1191761173726196e-05,13646.0
2.119481176196888e-05,13906.0
2.1195773416911057e-05,14170.0
2.1196429550603297e-05,14436.0
2.1197420660509556e-05,14706.0
2.1201389964816507e-05,14710.0
2.120169888487329e-05,14504.0
2.120644934501444e-05,14706.0
2.120787905823173e-05,14710.0
2.1216096942253858e-05,14778.0
2.122274422482605e-05,14850.0
2.122574869318067e-05,15130.0
2.123249282650604e-05,15338.0
2.1232655279167224e-05,15266.0
2.1238669795461183e-05,14996.0
2.123894169053023e-05,15278.0
2.1241520409214456e-05,15010.0
2.1244388056497812e-05,15028.0
2.1244995766327167e-05,15226.0
2.1246401475113133e-05,15246.0
2.1248029141024294e-05,15446.0
2.1251319414606303e-05,15670.0
2.125280350939698e-05,15876.0
2.125490608681253e-05,15650.0
2.12561385819662e-05,15714.0
2.1256405542926075e-05,15698.0
2.125795419708774e-05,15906.0
2.1259039225292943e-05,15896.0
2.126200960120297e-05,15962.0
2.1262505753515552e-05,15678.0
2.126589847477845e-05,15464.0
2.1270089445341614e-05,15470.0
2.12703197126634e-05,15540.0
2.1277702897155956e-05,15534.0
2.127957565369299e-05,15464.0
2.1284077501171098e-05,15186.0
2.1284182915453293e-05,15462.0
2.12867573333772e-05,15254.0
2.1287147537965844e-05,15464.0
2.1288899917642135e-05,15678.0
2.1291462351544057e-05,15464.0
2.1295039526470098e-05,15674.0
2.1299561359119146e-05,15742.0
2.130100041850083e-05,15462.0
2.13031528967076e-05,15186.0
2.130422200849533e-05,15254.0
2.130493858427719e-05,15532.0
2.1305865870569682e-05,15742.0
2.1306878112257203e-05,15956.0
2.130856489715752e-05,15742.0
2.1315689368043672e-05,15954.0
2.1321645659413983e-05,15956.0
2.1321705455092855e-05,16170.0
2.132346010916511e-05,16170.0
2.133064614314906e-05,16454.0
2.1333211277005237e-05,16170.0
2.134176383966693e-05,16454.0
2.1342081123705494e-05,16170.0
2.1343960683873055e-05,15890.0
2.1345356481530472e-05,15956.0
2.134563320899657e-05,15962.0
2.134642295716256e-05,15972.0
2.13464973467563e-05,16042.0
2.1346894899879537e-05,16322.0
2.1347332713393573e-05,16116.0
2.1348002424818995e-05,16410.0
2.1360113482164447e-05,16694.0
2.1362701559621025e-05,16994.0
2.1364671679982956e-05,16914.0
2.1366381555068182e-05,16630.0
2.1367432242858172e-05,16556.0
2.1375526108197048e-05,16782.0
2.1376963652540167e-05,17064.0
2.1378243492885246e-05,17050.0
2.1379864230743857e-05,17040.0
2.138155019225064e-05,17034.0
2.1382724689464335e-05,16818.0
2.1386052661427056e-05,16600.0
2.1386198762090833e-05,16386.0
2.1386410611804152e-05,16098.0
2.1386435974634366e-05,15890.0
2.1386463786866843e-05,16100.0
2.138687726530142e-05,15890.0
2.1387608874110497e-05,15686.0
2.1389536575172713e-05,15608.0
2.139047465182802e-05,15818.0
2.1395783827077074e-05,16106.0
2.1396769591685853e-05,16390.0
2.1398439839185907e-05,16600.0
2.1400345973251738e-05,16598.0
2.1413646886334053e-05,16890.0
2.1414682369909572e-05,17184.0
2.141649014752161e-05,16970.0
2.141862236364156e-05,17186.0
2.141994227277676e-05,17108.0
2.142150766055369e-05,17326.0
2.142162354797413e-05,17032.0
2.1423590053267316e-05,16814.0
2.1429672885573823e-05,16818.0
2.1430597924405402e-05,17040.0
2.1430786969913535e-05,17330.0
2.1434071029704415e-05,17624.0
2.1440105527951515e-05,17630.0
2.144566027116924e-05,17934.0
2.1448873285540383e-05,17946.0
2.1449646999686324e-05,17934.0
2.1449733938719188e-05,18232.0
2.1451080478229e-05,18454.0
2.1451132173853085e-05,18680.0
2.1452194493690756e-05,18686.0
2.145424404479007e-05,18462.0
2.1459103776569436e-05,18164.0
2.1460612222895265e-05,18154.0
2.146251045287544e-05,18148.0
2.146367298368219e-05,18074.0
2.1465532397951143e-05,17778.0
2.1466036965756584e-05,17550.0
2.146903317438441e-05,17254.0
2.1469149614789535e-05,16962.0
2.1472567684104874e-05,17186.0
